Programme course id,Programme code,Study Year,Academic Year,Course,Course Type
100322015-20161287,10032,1.0,2015-2016,1287,elective
100322015-20161196,10032,1.0,2015-2016,1196,elective
100322015-20161183,10032,1.0,2015-2016,1183,elective
100322015-20161142,10032,1.0,2015-2016,1142,elective
100322015-20161058,10032,1.0,2015-2016,1058,elective
100322016-20171271,10032,1.0,2016-2017,1271,compulsory
100322016-20171104,10032,1.0,2016-2017,1104,compulsory
100322016-20171258,10032,1.0,2016-2017,1258,compulsory-elective
100322016-20171181,10032,1.0,2016-2017,1181,compulsory-elective
100322016-20171142,10032,1.0,2016-2017,1142,compulsory-elective
100322016-20171094,10032,1.0,2016-2017,1094,compulsory-elective
100322016-20171270,10032,1.0,2016-2017,1270,elective
100322016-20171266,10032,1.0,2016-2017,1266,elective
100322016-20171226,10032,1.0,2016-2017,1226,elective
100322016-20171077,10032,1.0,2016-2017,1077,elective
100322016-20171015,10032,1.0,2016-2017,1015,elective
100322017-20181233,10032,1.0,2017-2018,1233,compulsory
100322017-20181172,10032,1.0,2017-2018,1172,compulsory
100322017-20181286,10032,1.0,2017-2018,1286,compulsory
100322017-20181238,10032,1.0,2017-2018,1238,compulsory
100322017-20181299,10032,1.0,2017-2018,1299,elective
100322017-20181186,10032,1.0,2017-2018,1186,elective
100322017-20181176,10032,1.0,2017-2018,1176,elective
100322017-20181169,10032,1.0,2017-2018,1169,elective
100322017-20181098,10032,1.0,2017-2018,1098,elective
100322017-20181026,10032,1.0,2017-2018,1026,elective
100322018-20191107,10032,1.0,2018-2019,1107,compulsory
100322018-20191045,10032,1.0,2018-2019,1045,compulsory
100322018-20191205,10032,1.0,2018-2019,1205,compulsory-elective
100322018-20191109,10032,1.0,2018-2019,1109,compulsory-elective
100322018-20191104,10032,1.0,2018-2019,1104,compulsory-elective
100322018-20191266,10032,1.0,2018-2019,1266,elective
100322018-20191130,10032,1.0,2018-2019,1130,elective
100322018-20191115,10032,1.0,2018-2019,1115,elective
100322018-20191094,10032,1.0,2018-2019,1094,elective
100322018-20191008,10032,1.0,2018-2019,1008,elective
100322019-20201123,10032,1.0,2019-2020,1123,compulsory
100322019-20201015,10032,1.0,2019-2020,1015,compulsory
100322019-20201291,10032,1.0,2019-2020,1291,compulsory-elective
100322019-20201148,10032,1.0,2019-2020,1148,compulsory-elective
100322019-20201082,10032,1.0,2019-2020,1082,compulsory-elective
100322019-20201251,10032,1.0,2019-2020,1251,elective
100322019-20201250,10032,1.0,2019-2020,1250,elective
100322019-20201228,10032,1.0,2019-2020,1228,elective
100322019-20201018,10032,1.0,2019-2020,1018,elective
100322020-20211258,10032,1.0,2020-2021,1258,compulsory
100322020-20211289,10032,1.0,2020-2021,1289,compulsory-elective
100322020-20211265,10032,1.0,2020-2021,1265,compulsory-elective
100322020-20211116,10032,1.0,2020-2021,1116,compulsory-elective
100322020-20211282,10032,1.0,2020-2021,1282,elective
100322020-20211234,10032,1.0,2020-2021,1234,elective
100322020-20211209,10032,1.0,2020-2021,1209,elective
100322020-20211114,10032,1.0,2020-2021,1114,elective
100322020-20211098,10032,1.0,2020-2021,1098,elective
100322020-20211030,10032,1.0,2020-2021,1030,elective
100322021-20221147,10032,1.0,2021-2022,1147,compulsory
100322021-20221212,10032,1.0,2021-2022,1212,compulsory-elective
100322021-20221183,10032,1.0,2021-2022,1183,compulsory-elective
100322021-20221082,10032,1.0,2021-2022,1082,compulsory-elective
100322021-20221003,10032,1.0,2021-2022,1003,compulsory-elective
100322021-20221281,10032,1.0,2021-2022,1281,elective
100322021-20221265,10032,1.0,2021-2022,1265,elective
100322021-20221171,10032,1.0,2021-2022,1171,elective
100322021-20221148,10032,1.0,2021-2022,1148,elective
100322021-20221118,10032,1.0,2021-2022,1118,elective
100322021-20221080,10032,1.0,2021-2022,1080,elective
100322022-20231293,10032,1.0,2022-2023,1293,compulsory
100322022-20231060,10032,1.0,2022-2023,1060,compulsory-elective
100322022-20231016,10032,1.0,2022-2023,1016,compulsory-elective
100322022-20231253,10032,1.0,2022-2023,1253,elective
100322022-20231232,10032,1.0,2022-2023,1232,elective
100322022-20231227,10032,1.0,2022-2023,1227,elective
100322022-20231210,10032,1.0,2022-2023,1210,elective
100322022-20231201,10032,1.0,2022-2023,1201,elective
100322023-20241179,10032,1.0,2023-2024,1179,compulsory
100322023-20241073,10032,1.0,2023-2024,1073,compulsory
100322023-20241291,10032,1.0,2023-2024,1291,compulsory
100322023-20241103,10032,1.0,2023-2024,1103,compulsory
100322023-20241296,10032,1.0,2023-2024,1296,elective
100322023-20241155,10032,1.0,2023-2024,1155,elective
100322023-20241150,10032,1.0,2023-2024,1150,elective
100322023-20241094,10032,1.0,2023-2024,1094,elective
100322023-20241010,10032,1.0,2023-2024,1010,elective
100322013-20141077,10032,2.0,2013-2014,1077,compulsory
100322013-20141160,10032,2.0,2013-2014,1160,compulsory-elective
100322013-20141112,10032,2.0,2013-2014,1112,compulsory-elective
100322013-20141080,10032,2.0,2013-2014,1080,compulsory-elective
100322013-20141156,10032,2.0,2013-2014,1156,elective
100322013-20141091,10032,2.0,2013-2014,1091,elective
100322013-20141064,10032,2.0,2013-2014,1064,elective
100322013-20141055,10032,2.0,2013-2014,1055,elective
100322013-20141015,10032,2.0,2013-2014,1015,elective
100322014-20151202,10032,2.0,2014-2015,1202,compulsory
100322014-20151193,10032,2.0,2014-2015,1193,compulsory
100322014-20151124,10032,2.0,2014-2015,1124,compulsory-elective
100322014-20151096,10032,2.0,2014-2015,1096,compulsory-elective
100322014-20151066,10032,2.0,2014-2015,1066,compulsory-elective
100322014-20151133,10032,2.0,2014-2015,1133,elective
100322014-20151131,10032,2.0,2014-2015,1131,elective
100322014-20151082,10032,2.0,2014-2015,1082,elective
100322014-20151052,10032,2.0,2014-2015,1052,elective
100322015-20161253,10032,2.0,2015-2016,1253,compulsory
100322015-20161228,10032,2.0,2015-2016,1228,compulsory
100322015-20161298,10032,2.0,2015-2016,1298,compulsory-elective
100322015-20161233,10032,2.0,2015-2016,1233,compulsory-elective
100322015-20161181,10032,2.0,2015-2016,1181,compulsory-elective
100322015-20161246,10032,2.0,2015-2016,1246,elective
100322015-20161203,10032,2.0,2015-2016,1203,elective
100322015-20161146,10032,2.0,2015-2016,1146,elective
100322015-20161135,10032,2.0,2015-2016,1135,elective
100322015-20161074,10032,2.0,2015-2016,1074,elective
100322016-20171240,10032,2.0,2016-2017,1240,compulsory
100322016-20171198,10032,2.0,2016-2017,1198,compulsory
100322016-20171282,10032,2.0,2016-2017,1282,compulsory-elective
100322016-20171165,10032,2.0,2016-2017,1165,compulsory-elective
100322016-20171079,10032,2.0,2016-2017,1079,compulsory-elective
100322016-20171291,10032,2.0,2016-2017,1291,elective
100322016-20171285,10032,2.0,2016-2017,1285,elective
100322016-20171137,10032,2.0,2016-2017,1137,elective
100322016-20171085,10032,2.0,2016-2017,1085,elective
100322016-20171018,10032,2.0,2016-2017,1018,elective
100322016-20171003,10032,2.0,2016-2017,1003,elective
100322017-20181122,10032,2.0,2017-2018,1122,compulsory
100322017-20181084,10032,2.0,2017-2018,1084,compulsory
100322017-20181268,10032,2.0,2017-2018,1268,compulsory-elective
100322017-20181224,10032,2.0,2017-2018,1224,compulsory-elective
100322017-20181147,10032,2.0,2017-2018,1147,compulsory-elective
100322017-20181104,10032,2.0,2017-2018,1104,compulsory-elective
100322017-20181272,10032,2.0,2017-2018,1272,compulsory-elective
100322017-20181233,10032,2.0,2017-2018,1233,compulsory-elective
100322017-20181182,10032,2.0,2017-2018,1182,compulsory-elective
100322017-20181108,10032,2.0,2017-2018,1108,compulsory-elective
100322018-20191237,10032,2.0,2018-2019,1237,compulsory
100322018-20191025,10032,2.0,2018-2019,1025,compulsory
100322018-20191127,10032,2.0,2018-2019,1127,compulsory-elective
100322018-20191126,10032,2.0,2018-2019,1126,compulsory-elective
100322018-20191123,10032,2.0,2018-2019,1123,compulsory-elective
100322018-20191015,10032,2.0,2018-2019,1015,compulsory-elective
100322018-20191268,10032,2.0,2018-2019,1268,elective
100322018-20191257,10032,2.0,2018-2019,1257,elective
100322018-20191154,10032,2.0,2018-2019,1154,elective
100322018-20191147,10032,2.0,2018-2019,1147,elective
100322018-20191034,10032,2.0,2018-2019,1034,elective
100322019-20201194,10032,2.0,2019-2020,1194,compulsory
100322019-20201108,10032,2.0,2019-2020,1108,compulsory
100322019-20201220,10032,2.0,2019-2020,1220,compulsory-elective
100322019-20201097,10032,2.0,2019-2020,1097,compulsory-elective
100322019-20201026,10032,2.0,2019-2020,1026,compulsory-elective
100322019-20201010,10032,2.0,2019-2020,1010,compulsory-elective
100322019-20201222,10032,2.0,2019-2020,1222,elective
100322019-20201218,10032,2.0,2019-2020,1218,elective
100322019-20201188,10032,2.0,2019-2020,1188,elective
100322019-20201177,10032,2.0,2019-2020,1177,elective
100322019-20201107,10032,2.0,2019-2020,1107,elective
100322020-20211282,10032,2.0,2020-2021,1282,compulsory
100322020-20211074,10032,2.0,2020-2021,1074,compulsory
100322020-20211272,10032,2.0,2020-2021,1272,compulsory
100322020-20211239,10032,2.0,2020-2021,1239,compulsory
100322020-20211290,10032,2.0,2020-2021,1290,elective
100322020-20211187,10032,2.0,2020-2021,1187,elective
100322020-20211179,10032,2.0,2020-2021,1179,elective
100322020-20211157,10032,2.0,2020-2021,1157,elective
100322020-20211047,10032,2.0,2020-2021,1047,elective
100322020-20211035,10032,2.0,2020-2021,1035,elective
100322021-20221249,10032,2.0,2021-2022,1249,compulsory
100322021-20221177,10032,2.0,2021-2022,1177,compulsory
100322021-20221099,10032,2.0,2021-2022,1099,compulsory
100322021-20221054,10032,2.0,2021-2022,1054,compulsory
100322021-20221294,10032,2.0,2021-2022,1294,elective
100322021-20221104,10032,2.0,2021-2022,1104,elective
100322021-20221062,10032,2.0,2021-2022,1062,elective
100322021-20221019,10032,2.0,2021-2022,1019,elective
100322022-20231102,10032,2.0,2022-2023,1102,compulsory
100322022-20231280,10032,2.0,2022-2023,1280,compulsory-elective
100322022-20231156,10032,2.0,2022-2023,1156,compulsory-elective
100322022-20231057,10032,2.0,2022-2023,1057,compulsory-elective
100322022-20231276,10032,2.0,2022-2023,1276,elective
100322022-20231224,10032,2.0,2022-2023,1224,elective
100322022-20231171,10032,2.0,2022-2023,1171,elective
100322022-20231141,10032,2.0,2022-2023,1141,elective
100322022-20231085,10032,2.0,2022-2023,1085,elective
100322023-20241048,10032,2.0,2023-2024,1048,compulsory
100322023-20241014,10032,2.0,2023-2024,1014,compulsory
100322023-20241289,10032,2.0,2023-2024,1289,compulsory-elective
100322023-20241247,10032,2.0,2023-2024,1247,compulsory-elective
100322023-20241209,10032,2.0,2023-2024,1209,compulsory-elective
100322023-20241152,10032,2.0,2023-2024,1152,compulsory-elective
100322023-20241259,10032,2.0,2023-2024,1259,elective
100322023-20241252,10032,2.0,2023-2024,1252,elective
100322023-20241178,10032,2.0,2023-2024,1178,elective
100322023-20241155,10032,2.0,2023-2024,1155,elective
100322023-20241130,10032,2.0,2023-2024,1130,elective
100322013-20141066,10032,3.0,2013-2014,1066,compulsory
100322013-20141026,10032,3.0,2013-2014,1026,compulsory
100322013-20141176,10032,3.0,2013-2014,1176,compulsory-elective
100322013-20141101,10032,3.0,2013-2014,1101,compulsory-elective
100322013-20141047,10032,3.0,2013-2014,1047,compulsory-elective
100322013-20141012,10032,3.0,2013-2014,1012,compulsory-elective
100322013-20141290,10032,3.0,2013-2014,1290,compulsory-elective
100322013-20141284,10032,3.0,2013-2014,1284,compulsory-elective
100322013-20141276,10032,3.0,2013-2014,1276,compulsory-elective
100322013-20141105,10032,3.0,2013-2014,1105,compulsory-elective
100322014-20151072,10032,3.0,2014-2015,1072,compulsory
100322014-20151140,10032,3.0,2014-2015,1140,compulsory-elective
100322014-20151123,10032,3.0,2014-2015,1123,compulsory-elective
100322014-20151006,10032,3.0,2014-2015,1006,compulsory-elective
100322014-20151234,10032,3.0,2014-2015,1234,elective
100322014-20151085,10032,3.0,2014-2015,1085,elective
100322014-20151078,10032,3.0,2014-2015,1078,elective
100322014-20151037,10032,3.0,2014-2015,1037,elective
100322015-20161247,10032,3.0,2015-2016,1247,compulsory
100322015-20161254,10032,3.0,2015-2016,1254,compulsory-elective
100322015-20161252,10032,3.0,2015-2016,1252,compulsory-elective
100322015-20161074,10032,3.0,2015-2016,1074,compulsory-elective
100322015-20161014,10032,3.0,2015-2016,1014,compulsory-elective
100322015-20161226,10032,3.0,2015-2016,1226,elective
100322015-20161215,10032,3.0,2015-2016,1215,elective
100322015-20161102,10032,3.0,2015-2016,1102,elective
100322015-20161026,10032,3.0,2015-2016,1026,elective
100322015-20161013,10032,3.0,2015-2016,1013,elective
100322016-20171186,10032,3.0,2016-2017,1186,compulsory
100322016-20171004,10032,3.0,2016-2017,1004,compulsory
100322016-20171133,10032,3.0,2016-2017,1133,compulsory-elective
100322016-20171122,10032,3.0,2016-2017,1122,compulsory-elective
100322016-20171003,10032,3.0,2016-2017,1003,compulsory-elective
100322016-20171292,10032,3.0,2016-2017,1292,elective
100322016-20171250,10032,3.0,2016-2017,1250,elective
100322016-20171168,10032,3.0,2016-2017,1168,elective
100322016-20171094,10032,3.0,2016-2017,1094,elective
100322016-20171038,10032,3.0,2016-2017,1038,elective
100322017-20181236,10032,3.0,2017-2018,1236,compulsory
100322017-20181109,10032,3.0,2017-2018,1109,compulsory
100322017-20181200,10032,3.0,2017-2018,1200,compulsory-elective
100322017-20181189,10032,3.0,2017-2018,1189,compulsory-elective
100322017-20181075,10032,3.0,2017-2018,1075,compulsory-elective
100322017-20181157,10032,3.0,2017-2018,1157,elective
100322017-20181126,10032,3.0,2017-2018,1126,elective
100322017-20181088,10032,3.0,2017-2018,1088,elective
100322017-20181083,10032,3.0,2017-2018,1083,elective
100322017-20181060,10032,3.0,2017-2018,1060,elective
100322017-20181037,10032,3.0,2017-2018,1037,elective
100322018-20191266,10032,3.0,2018-2019,1266,compulsory
100322018-20191206,10032,3.0,2018-2019,1206,compulsory
100322018-20191295,10032,3.0,2018-2019,1295,compulsory
100322018-20191281,10032,3.0,2018-2019,1281,compulsory
100322018-20191259,10032,3.0,2018-2019,1259,elective
100322018-20191216,10032,3.0,2018-2019,1216,elective
100322018-20191079,10032,3.0,2018-2019,1079,elective
100322018-20191017,10032,3.0,2018-2019,1017,elective
100322019-20201230,10032,3.0,2019-2020,1230,compulsory
100322019-20201239,10032,3.0,2019-2020,1239,compulsory-elective
100322019-20201217,10032,3.0,2019-2020,1217,compulsory-elective
100322019-20201291,10032,3.0,2019-2020,1291,elective
100322019-20201277,10032,3.0,2019-2020,1277,elective
100322019-20201157,10032,3.0,2019-2020,1157,elective
100322019-20201144,10032,3.0,2019-2020,1144,elective
100322019-20201120,10032,3.0,2019-2020,1120,elective
100322019-20201105,10032,3.0,2019-2020,1105,elective
100322020-20211224,10032,3.0,2020-2021,1224,compulsory
100322020-20211045,10032,3.0,2020-2021,1045,compulsory
100322020-20211286,10032,3.0,2020-2021,1286,compulsory-elective
100322020-20211197,10032,3.0,2020-2021,1197,compulsory-elective
100322020-20211192,10032,3.0,2020-2021,1192,compulsory-elective
100322020-20211067,10032,3.0,2020-2021,1067,compulsory-elective
100322020-20211299,10032,3.0,2020-2021,1299,compulsory-elective
100322020-20211220,10032,3.0,2020-2021,1220,compulsory-elective
100322020-20211131,10032,3.0,2020-2021,1131,compulsory-elective
100322020-20211128,10032,3.0,2020-2021,1128,compulsory-elective
100322021-20221270,10032,3.0,2021-2022,1270,compulsory
100322021-20221248,10032,3.0,2021-2022,1248,compulsory-elective
100322021-20221215,10032,3.0,2021-2022,1215,compulsory-elective
100322021-20221213,10032,3.0,2021-2022,1213,compulsory-elective
100322021-20221088,10032,3.0,2021-2022,1088,compulsory-elective
100322021-20221280,10032,3.0,2021-2022,1280,elective
100322021-20221279,10032,3.0,2021-2022,1279,elective
100322021-20221204,10032,3.0,2021-2022,1204,elective
100322021-20221165,10032,3.0,2021-2022,1165,elective
100322021-20221164,10032,3.0,2021-2022,1164,elective
100322022-20231191,10032,3.0,2022-2023,1191,compulsory
100322022-20231299,10032,3.0,2022-2023,1299,compulsory-elective
100322022-20231223,10032,3.0,2022-2023,1223,compulsory-elective
100322022-20231180,10032,3.0,2022-2023,1180,compulsory-elective
100322022-20231003,10032,3.0,2022-2023,1003,compulsory-elective
100322022-20231238,10032,3.0,2022-2023,1238,compulsory-elective
100322022-20231217,10032,3.0,2022-2023,1217,compulsory-elective
100322022-20231098,10032,3.0,2022-2023,1098,compulsory-elective
100322022-20231084,10032,3.0,2022-2023,1084,compulsory-elective
100322023-20241264,10032,3.0,2023-2024,1264,compulsory
100322023-20241032,10032,3.0,2023-2024,1032,compulsory
100322023-20241185,10032,3.0,2023-2024,1185,compulsory-elective
100322023-20241150,10032,3.0,2023-2024,1150,compulsory-elective
100322023-20241038,10032,3.0,2023-2024,1038,compulsory-elective
100322023-20241297,10032,3.0,2023-2024,1297,elective
100322023-20241275,10032,3.0,2023-2024,1275,elective
